condition,seed_index,time_index,zone,r_x,r_y,r_z
D4,2,64,Z4-center,-0.33491806329831153,0.38542247240027344,-0.014962527682433446
D4,2,65,Z4-center,-0.29248807366170904,0.2799221496745331,0.013637126404763444
D4,2,66,Z4-center,-0.33979664275469323,0.2674373260138606,0.011209829796482884
D4,2,67,Z4-center,-0.28806148662011877,0.23063624641095726,0.019431560621991695
D4,2,68,Z4-center,-0.2578434678657878,0.187368028900498,-0.000866855340645456
D4,2,69,Z4-center,-0.25873018653178614,0.1847525926143144,0.006262734409266724
D4,2,70,Z4-center,-0.24594143438628358,0.25078530160410367,0.028376855624165698
D4,2,71,Z4-center,-0.2325916139995925,0.22839710503568328,0.04048532377962011
D4,2,72,Z4-center,-0.17168029681014763,0.2761868028655665,0.03230078747173093
D4,2,73,Z4-center,-0.24172325201712946,0.25013873150939836,0.027458539165803764
D4,2,74,Z4-center,-0.21446120014143089,0.32592280551552677,0.022927487926128753
D4,2,75,Z4-center,-0.24017025338352982,0.2919539477392208,0.016978338739127796
D4,2,76,Z4-center,-0.17553656339240375,0.40930074699710195,-0.010153872339356829
D4,2,77,Z4-center,-0.17718521787808816,0.4100161710234529,0.02195887110085315
D4,2,78,Z4-center,-0.1648242361275627,0.3570367849148536,0.031475549022663696
D4,2,79,Z4-center,-0.18218443378600702,0.34390538448307184,-0.029012317851816904
D4,3,0,Z0-south,-0.03617097295475258,0.4778232434980484,-0.001803242214785561
D4,3,1,Z0-south,-0.07723065809771468,0.4718909019467712,0.00912068675021227
D4,3,2,Z0-south,-0.022163404640698436,0.5071296553149831,0.013858643635883183
D4,3,3,Z0-south,-0.023276012075435615,0.46144256097200365,-0.07306832476128666
D4,3,4,Z0-south,-0.16053537635287385,0.46453530202148285,0.028823183190300306
D4,3,5,Z0-south,-0.10813141187000341,0.4143904844793175,-0.0008169833456603826
D4,3,6,Z0-south,-0.11969384569855945,0.4595164305099233,0.012642816931845324
D4,3,7,Z0-south,-0.13708929046857843,0.4601372926054833,-0.007857273301247414
D4,3,8,Z0-south,-0.22954232796892002,0.3966176708482314,0.0008633609089536698
D4,3,9,Z0-south,-0.1507053680567817,0.40014199454831445,0.027676782572281455
D4,3,10,Z0-south,-0.17063347142392038,0.45800360227756487,0.032675054998794195
D4,3,11,Z0-south,-0.15014911978064738,0.38884253522886136,0.035191505033102866
D4,3,12,Z0-south,-0.15015961777024267,0.38502947270926535,0.024918803092729203
D4,3,13,Z0-south,-0.30847590784965706,0.42259271391902364,-0.009450015889065355
D4,3,14,Z0-south,-0.15238843492909693,0.4594129123161439,0.014688635358460989
D4,3,15,Z0-south,-0.19338653357589797,0.495335440276648,0.051591276807607445
D4,3,16,Z1-east,-0.4836657554937369,-0.1543471614183698,-0.022579934394311385
D4,3,17,Z1-east,-0.43304699060058893,-0.1395744629926836,0.028213316805222988
D4,3,18,Z1-east,-0.391411897898144,-0.18508864996099827,-0.059823689815119874
D4,3,19,Z1-east,-0.38569781217598686,-0.12287261466030175,-0.02934615125320783
D4,3,20,Z1-east,-0.3895502171115248,-0.13611752340456362,-0.03412144149398966
D4,3,21,Z1-east,-0.37734317277174534,-0.09205244975270288,-0.06482920268863679
D4,3,22,Z1-east,-0.4006440929879227,-0.06563118953759911,-0.0371074041741537
D4,3,23,Z1-east,-0.3655012743118089,-0.0023799793361989063,0.0026763852898998852
D4,3,24,Z1-east,-0.41587047149895473,-0.07296891247474431,-0.020656478286660285
D4,3,25,Z1-east,-0.37350213121210274,-0.09673653709826913,-0.007131454335495668
D4,3,26,Z1-east,-0.3936713692744147,-0.008815617539614184,-0.02478378862758146
D4,3,27,Z1-east,-0.26931434263398835,0.02872694891949168,-0.03177053784624029
D4,3,28,Z1-east,-0.3724756134348557,0.0608575569390406,-0.03853472387223045
D4,3,29,Z1-east,-0.32112477185347865,0.0038019779807814125,-0.03150047485545415
D4,3,30,Z1-east,-0.41722412301679057,0.034797031375763954,-0.04838827756969488
D4,3,31,Z1-east,-0.4136920069061689,0.11927741862861652,-0.004123863940716621
D4,3,32,Z2-north,-0.09799462186772168,-0.3253742347290943,0.06332417031429105
D4,3,33,Z2-north,-0.16361789681892858,-0.41216388252380054,-0.009629088733443592
D4,3,34,Z2-north,-0.12975080347547885,-0.3692957811530234,0.012907578382339135
D4,3,35,Z2-north,-0.17055029351285333,-0.35223411095064017,0.014244147613798663
D4,3,36,Z2-north,-0.19723131334179111,-0.4296903069726252,0.047163988415487745
D4,3,37,Z2-north,-0.19804079411093423,-0.3804163582366573,0.02227115893552245
D4,3,38,Z2-north,-0.15101873453792236,-0.32223528564228676,0.013350355397418578
D4,3,39,Z2-north,-0.10874207693192738,-0.34785634474667204,0.028130518317017517
D4,3,40,Z2-north,-0.1825511312999366,-0.32347783321070533,0.0014387431480553659
D4,3,41,Z2-north,-0.16666294834111028,-0.3580819683003087,0.0002030216894568504
D4,3,42,Z2-north,-0.16175913536979314,-0.38747171862263763,0.002298056927777292
D4,3,43,Z2-north,-0.19856978037770068,-0.46578425194847795,0.05898236969352233
D4,3,44,Z2-north,-0.2175935532155422,-0.505405281635096,-0.018118738635511056
D4,3,45,Z2-north,-0.1812874373609259,-0.4097113662527394,0.04012172446202
D4,3,46,Z2-north,-0.10760546552175976,-0.41069914699415144,0.028427573297918673
D4,3,47,Z2-north,-0.130166743154001,-0.46160372280485173,0.01092023697261868
D4,3,48,Z3-west,0.4335269287103074,-0.1569079800159845,0.009816582240798288
D4,3,49,Z3-west,0.4546053214174093,-0.03958597149180609,-0.01840071033260271
D4,3,50,Z3-west,0.5498302046694259,-0.09777598893375061,-0.002693549397601025
D4,3,51,Z3-west,0.5551198074884143,-0.03229578281671419,-0.038499557280911256
D4,3,52,Z3-west,0.45675027502011556,-0.004709597566743051,-0.037814268945743246
D4,3,53,Z3-west,0.395993384587807,-0.00890671398019749,-0.03842652983214756
D4,3,54,Z3-west,0.4470954354433909,0.03744493042055874,-0.06293582198103986
D4,3,55,Z3-west,0.4714441269403562,0.058109255065345866,-0.04073745582290034
D4,3,56,Z3-west,0.4802717764124409,0.09985103971683752,-0.014197203756122656
D4,3,57,Z3-west,0.427131318267697,0.032143491277804526,-0.04709449132662824
D4,3,58,Z3-west,0.38149045576193297,0.09737704616341408,-0.040974300253734164
D4,3,59,Z3-west,0.41098155823126126,0.06842591594816066,-0.01453550916249502
D4,3,60,Z3-west,0.34035412020896505,0.09175653005174433,-0.04530953833638551
D4,3,61,Z3-west,0.4775667657518863,0.14233640570568995,-0.0018779867925322602
D4,3,62,Z3-west,0.39400931457673916,0.19379684967521504,0.02063234932881719
D4,3,63,Z3-west,0.411873011787665,0.09771194022059149,-0.029237342710371816
D4,3,64,Z4-center,-0.2892445031541446,0.32180479811735474,0.0048714240457778946
D4,3,65,Z4-center,-0.20435721769848558,0.25089664356848634,0.00372301263678243
D4,3,66,Z4-center,-0.27485364971416026,0.2861148813830151,0.0289601998031479
D4,3,67,Z4-center,-0.327144395918344,0.2642542457909043,0.0171846121267325
D4,3,68,Z4-center,-0.2723820856952942,0.2462651029633567,-0.002601897042145973
D4,3,69,Z4-center,-0.26683070044988466,0.24199598331966218,0.010898542746440754
D4,3,70,Z4-center,-0.2562458392592232,0.31686364840293585,0.02634028961917889
D4,3,71,Z4-center,-0.2405039422484735,0.24570228101282743,0.013689057882218858
D4,3,72,Z4-center,-0.22709320357843576,0.2270933273819768,0.017406290347711018
D4,3,73,Z4-center,-0.2739908779626619,0.29193731600431916,-0.005136748963008975
D4,3,74,Z4-center,-0.2789112560174107,0.2422130722176301,0.02136351121771285
D4,3,75,Z4-center,-0.18427692816076724,0.3319657550858497,0.04353779313434614
D4,3,76,Z4-center,-0.21662312175303156,0.290229331794119,0.025090402636518627
D4,3,77,Z4-center,-0.2723713644596686,0.35072165122009724,0.0077935100066035545
D4,3,78,Z4-center,-0.1640024719148523,0.44481219262260685,0.023148231142224196
D4,3,79,Z4-center,-0.21392687951654343,0.41862214709933243,0.023240429929767936
D4,4,0,Z0-south,0.02423050191939735,0.4113074264270168,-0.009389779598635739
D4,4,1,Z0-south,0.008078764701245467,0.5071208344818537,0.014305208592126029
D4,4,2,Z0-south,-0.031975544617447005,0.44031000991763725,-0.0014645907976216233
D4,4,3,Z0-south,-0.044928790639364724,0.4588081725385611,0.0009971258679073447
D4,4,4,Z0-south,-0.05611999130904155,0.46257672117489457,0.053536083875128204
D4,4,5,Z0-south,-0.18759975578008325,0.42050388315869114,0.0016767806967761256
D4,4,6,Z0-south,-0.19629850245955138,0.4602803590052913,0.04028317649509572
D4,4,7,Z0-south,-0.2585066459269027,0.4773627104373763,0.03744120210071933
D4,4,8,Z0-south,-0.08498688653869638,0.3995344814150281,0.02587438263353259
D4,4,9,Z0-south,-0.08989176434955659,0.4430856744424505,0.04868792485366957
D4,4,10,Z0-south,-0.26304107738106036,0.40235032474690335,0.05748947753673095
D4,4,11,Z0-south,-0.19442931640844507,0.4314913308180337,0.05742518013338471
D4,4,12,Z0-south,-0.15669496656252502,0.47671888776203986,0.016003049043633366
D4,4,13,Z0-south,-0.20792853171067094,0.42020492410355725,0.03381856409956496
D4,4,14,Z0-south,-0.23538870221745212,0.5087989821358686,0.002264230938751277
D4,4,15,Z0-south,-0.22540601572416685,0.4130077118626252,-0.015312997158308583
D4,4,16,Z1-east,-0.5113414766891942,-0.1670300526829791,-0.015996099358279725
D4,4,17,Z1-east,-0.426128275286898,-0.25732991509147474,0.03721282043597629
D4,4,18,Z1-east,-0.5284760195563589,-0.08177420320240614,-0.015883088895691122
D4,4,19,Z1-east,-0.4570186852251821,-0.1256331669295555,-0.0326645187891077
D4,4,20,Z1-east,-0.44356579817908903,-0.13315878284506355,0.0037887193476222603
D4,4,21,Z1-east,-0.41999943811981066,-0.10079758609709788,-0.06080855879884561
D4,4,22,Z1-east,-0.4341434981520049,-0.1573341931422867,-0.032811614784344245
D4,4,23,Z1-east,-0.42147073034431215,-0.05803646277251931,-0.020434612032198984
D4,4,24,Z1-east,-0.2812984674148531,-0.06727944639825983,-0.009318525085148188
D4,4,25,Z1-east,-0.3508597699369136,0.033889086488178066,-0.020144278507308933
D4,4,26,Z1-east,-0.3606066709300797,0.043101041344186686,-0.08418453340061349
D4,4,27,Z1-east,-0.3497542534146063,-0.0006075887265616364,-0.004549662378924735
D4,4,28,Z1-east,-0.3849238951043574,0.10184546546151818,-0.0009295376472941985
D4,4,29,Z1-east,-0.45433965406749355,0.0234263135549736,-0.03413750373840285
D4,4,30,Z1-east,-0.44296521893051843,0.07536485822582706,-0.0014908994064002368
D4,4,31,Z1-east,-0.43478521488489963,0.12113697170556059,0.03701021966077267
D4,4,32,Z2-north,-0.1280549748396398,-0.3732619978852285,0.009064256022649264
D4,4,33,Z2-north,-0.12806747158484266,-0.3749142003241087,0.028873123216878405
D4,4,34,Z2-north,-0.1747357704384993,-0.39501174546601814,0.039473028017754874
D4,4,35,Z2-north,-0.16649961119440837,-0.4290892329874989,0.02985176043501192
D4,4,36,Z2-north,-0.18022059922336164,-0.3366979463427934,0.028385690169718147
D4,4,37,Z2-north,-0.16557988846113725,-0.3111735817724399,-0.007249022888617729
D4,4,38,Z2-north,-0.16990728476699457,-0.319728344629558,0.03272570491371507
D4,4,39,Z2-north,-0.1549181086179785,-0.3739663137455793,0.03461920960436782
D4,4,40,Z2-north,-0.187474073852068,-0.3705977486030958,0.017486413398363876
D4,4,41,Z2-north,-0.15564555559541082,-0.4171934613815389,0.051371226349738786
D4,4,42,Z2-north,-0.18653052007725823,-0.40007607020133684,0.05070604591875005
D4,4,43,Z2-north,-0.1124055557902841,-0.4610522017583152,-0.01734360736906404
D4,4,44,Z2-north,-0.1421539208882323,-0.4380979202427058,0.0017354450254678522
D4,4,45,Z2-north,-0.15676742458372894,-0.4285403634160403,0.06080038395274223
D4,4,46,Z2-north,-0.13248200720399606,-0.4851322627248942,-0.010313683852809286
D4,4,47,Z2-north,-0.10707489041053675,-0.4648413570367066,-0.0033728575494524904
D4,4,48,Z3-west,0.5178630996782718,-0.1271714791251186,-0.045779059099623653
D4,4,49,Z3-west,0.4957179974044448,-0.18479661012635518,-0.0494012482997741
D4,4,50,Z3-west,0.48412215444776097,-0.032748638822852616,-0.011750201537903626
D4,4,51,Z3-west,0.5091541912424717,-0.04512968495451508,-0.03140678716077305
D4,4,52,Z3-west,0.4748217987586676,-0.025517629938031416,-0.027072535684504073
D4,4,53,Z3-west,0.4975232598882531,-0.02374359129452036,-0.04898781023449761
D4,4,54,Z3-west,0.4558937477613769,-0.07112071205646814,-0.051998785169166784
D4,4,55,Z3-west,0.41385476309438274,0.06397202317525225,-0.005094300646733885
D4,4,56,Z3-west,0.4128544768509781,0.08735990326335069,-0.02023748093649247
D4,4,57,Z3-west,0.4446493037391024,0.14455619962386143,-0.033583751395137584
D4,4,58,Z3-west,0.3748627227191408,0.078177269706935,-0.030491015626068485
D4,4,59,Z3-west,0.37064994117378447,0.17678959470433103,-0.041284030790563975
D4,4,60,Z3-west,0.39219358691650896,0.15514467277436295,-0.004181184942179339
D4,4,61,Z3-west,0.49700837645827356,0.17392765889480022,-0.013698983097302442
D4,4,62,Z3-west,0.45024347574019163,0.14870342895940336,0.00977675276461909
D4,4,63,Z3-west,0.38090292246715185,0.09467052222334726,0.0029212096785751207
D4,4,64,Z4-center,-0.23726887212377923,0.22796084934505023,-0.03235703752201302
D4,4,65,Z4-center,-0.18990582759516839,0.36705416703648386,-0.020293511631970906
D4,4,66,Z4-center,-0.29185956603118,0.224503392080185,0.026775873701456288
D4,4,67,Z4-center,-0.22688958417921,0.279030617259327,0.015554788706531264
D4,4,68,Z4-center,-0.2833201710346759,0.2167894154719618,-0.016333483359842083
D4,4,69,Z4-center,-0.21199946183653462,0.22533611303100487,0.03787164562045331
D4,4,70,Z4-center,-0.24947394428669523,0.20035613768288296,0.014810003301145791
D4,4,71,Z4-center,-0.21336430727542677,0.2582490794768666,0.05047647528342458
D4,4,72,Z4-center,-0.16957407146007256,0.2156320393553819,0.04399956509717051
D4,4,73,Z4-center,-0.27584153690865154,0.23261030564165502,-0.011662123875026742
D4,4,74,Z4-center,-0.24728685652457616,0.2395672044161547,0.023758175404306137
D4,4,75,Z4-center,-0.24460720317454088,0.3289409135676732,0.03423808754977142
D4,4,76,Z4-center,-0.25727585306597134,0.34456599846959257,0.004548465552651537
D4,4,77,Z4-center,-0.24755255314095614,0.3582701033728197,0.00124939414729619
D4,4,78,Z4-center,-0.20924790664861015,0.3314999086122189,0.0393835046307045
D4,4,79,Z4-center,-0.14940628046366622,0.42647890354661844,0.00764792050601204
D5,0,0,Z0-south,0.008445926762848277,0.5088818010907005,-0.010640416701941158
D5,0,1,Z0-south,0.04370329567944298,0.4946981779228512,0.0369950639633152
D5,0,2,Z0-south,-0.0073815447675467105,0.49623050975488125,0.05008401403218188
D5,0,3,Z0-south,-0.10066923903523439,0.43153023388494816,0.00441635238590754
D5,0,4,Z0-south,-0.09335081000165113,0.5071264985027053,0.04602796356339933
D5,0,5,Z0-south,-0.06300536218130293,0.44788276530491533,0.022560230764606004
D5,0,6,Z0-south,-0.08107930106674399,0.4678168747875622,0.0009526598301845546
D5,0,7,Z0-south,-0.13587290439280303,0.4781580363197011,0.05279991733603051
D5,0,8,Z0-south,-0.19193987064905887,0.49283444534028065,0.010409185639058016
D5,0,9,Z0-south,-0.16774070033718103,0.3807645421421275,0.0454253326034284
D5,0,10,Z0-south,-0.516131645821253,0.3771036139631019,0.0811163161222308
D5,0,11,Z0-south,-0.48704128083597187,0.4262910239605263,0.16034776043939236
D5,0,12,Z0-south,-0.12410561239323292,0.5100749776941557,0.01808644245181168
D5,0,13,Z0-south,-0.28633301330336103,0.39907598155743285,-0.01651259693932805
D5,0,14,Z0-south,-0.18428105973364195,0.385863397344102,0.002448185411989545
D5,0,15,Z0-south,-0.1712863510252145,0.40262267015675,0.005012279022853727
D5,0,16,Z1-east,-0.393223260648915,-0.1405853318827326,-0.007615654477007627
D5,0,17,Z1-east,-0.42909167533322656,-0.22168085269764415,-0.05284036479171217
D5,0,18,Z1-east,-0.5047419119621739,-0.22675445792331272,8.941666177264551e-06
D5,0,19,Z1-east,-0.40314875361043123,-0.15070064542330242,-0.017035774149117833
D5,0,20,Z1-east,-0.3904036539620799,-0.09421963629087826,-0.007947215390388784
D5,0,21,Z1-east,-0.38859595166162686,-0.015580143523523715,-0.03904373039118858
D5,0,22,Z1-east,-0.386639067355838,-0.09766142248301307,-0.04341076809604871
D5,0,23,Z1-east,-0.38848439221138054,0.04720479799467635,0.015618815079188053
D5,0,24,Z1-east,-0.3180729462886289,-0.07233170334901991,-0.011849591543084959
D5,0,25,Z1-east,-0.3778811141727356,-0.051642274318846326,-0.028308778600156792
D5,0,26,Z1-east,-0.14862179335767167,0.0922267734618375,-0.04249452665895248
D5,0,27,Z1-east,-0.1776874359202969,0.10802235452651376,-0.04718012047806086
D5,0,28,Z1-east,-0.41063578041456505,0.05132835170596006,-0.006438511240959732
D5,0,29,Z1-east,-0.33562842085059685,-0.018632933158444387,-0.0167245763922943
D5,0,30,Z1-east,-0.37815972279577403,0.15743332125710285,-0.012375319998544798
D5,0,31,Z1-east,-0.3312755296226191,0.057690051556755106,0.0106157040863466
D5,0,32,Z2-north,-0.054939937488438506,-0.335365665322521,-0.035579477758485245
D5,0,33,Z2-north,-0.1379950466587525,-0.3378781699163089,-0.013401407855339942
D5,0,34,Z2-north,-0.11299801982161717,-0.3454734510861269,0.014199782306902442
D5,0,35,Z2-north,-0.1649636023556409,-0.40561699248756755,-0.024836938957269572
D5,0,36,Z2-north,-0.0809014230992341,-0.3910520938293989,0.007893242907285325
D5,0,37,Z2-north,-0.1634819309127601,-0.40663688041486457,0.019326551290969274
D5,0,38,Z2-north,-0.14280460669389716,-0.2896522872224404,-0.004308583612301131
D5,0,39,Z2-north,-0.16742060987203877,-0.33943212917845256,0.008402029561940472
D5,0,40,Z2-north,-0.13825773057847368,-0.4001023546120348,0.06405325286513364
D5,0,41,Z2-north,-0.21132267146129136,-0.4049156450564826,0.008902184268189783
D5,0,42,Z2-north,0.03167471730765148,-0.5733097282282508,0.14035325370632012
D5,0,43,Z2-north,-0.010661375280152097,-0.5980316415768366,0.13918149678319836
D5,0,44,Z2-north,-0.09025507353692519,-0.46591835830569217,0.02313877460439895
D5,0,45,Z2-north,-0.14210507888670332,-0.46405007341677873,0.029549773131103407
D5,0,46,Z2-north,-0.20740710753783764,-0.5293209821774947,-0.026119564441860366
D5,0,47,Z2-north,-0.18643080385484767,-0.5018578177068862,0.005706515939283507
D5,0,48,Z3-west,0.5417348138691038,-0.13590899913534282,0.024739016407734793
D5,0,49,Z3-west,0.5367070712019852,-0.08056791365039873,-0.023939697136561966
D5,0,50,Z3-west,0.5438891345009123,-0.09940073928407211,-0.022892519021344704
D5,0,51,Z3-west,0.49526286908670025,0.05423349482216189,0.02909462793444617
D5,0,52,Z3-west,0.4498264449289684,-0.05623801052215249,-0.011171695044442709
D5,0,53,Z3-west,0.4361373621631057,-0.05846007647241103,-0.001143712784753781
D5,0,54,Z3-west,0.40691639055101625,0.02099942669265986,-0.004979049610291053
D5,0,55,Z3-west,0.4041954673360246,0.03242271310413483,-0.029135757293827558
D5,0,56,Z3-west,0.41682561363309345,0.0675990109458155,0.0020186434738327375
D5,0,57,Z3-west,0.4087562816317567,0.04631104426003407,-4.665651569002449e-05
D5,0,58,Z3-west,0.24770036584253363,-0.06926891314292788,-0.05430614091286112
D5,0,59,Z3-west,0.2615850171118692,-0.02011878895488939,-0.07228060241540124
D5,0,60,Z3-west,0.35922614732183566,0.18152565840743917,-0.024241866972607662
D5,0,61,Z3-west,0.4136449259549482,0.1698957174183352,0.02143210094362158
D5,0,62,Z3-west,0.48591074518263944,0.14633271383640023,0.045715036245675966
D5,0,63,Z3-west,0.43393050709075554,0.2198574940416873,-0.027892304491655695
D5,0,64,Z4-center,-0.2705733517914317,0.3350734552793847,0.005788959869228005
D5,0,65,Z4-center,-0.37383970851586645,0.23472154238927256,-0.048123678535007874
D5,0,66,Z4-center,-0.3050777069681774,0.29961401090156536,0.04211194417078423
D5,0,67,Z4-center,-0.2596613537608472,0.23911022848565433,0.023210489811376078
D5,0,68,Z4-center,-0.3347189884776468,0.25799991724209126,0.029695329739832133
D5,0,69,Z4-center,-0.20927698773578995,0.2168852385834746,0.010806467118234409
D5,0,70,Z4-center,-0.19830059706268166,0.19125073484900013,0.0136003794159123
D5,0,71,Z4-center,-0.1823743653171564,0.25234346746689845,0.018602497770093818
D5,0,72,Z4-center,-0.22362933130287452,0.2542619642270438,0.02821518529334921
D5,0,73,Z4-center,-0.20689917438926841,0.28787584252506265,0.005375093522976604
D5,0,74,Z4-center,-0.5015326124606688,0.2510532773504446,0.1285018324420628
D5,0,75,Z4-center,-0.4584035384137985,0.25472191977379166,0.07211768119602224
D5,0,76,Z4-center,-0.2817884354455562,0.3591789454843731,-0.03206352340669949
D5,0,77,Z4-center,-0.17063812946225831,0.3998352819457034,0.004187096392107792
D5,0,78,Z4-center,-0.28986416517143554,0.4212597485173549,-0.029517983917884294
D5,0,79,Z4-center,-0.25548724354829533,0.3590041590872787,0.010594506437888507
D5,1,0,Z0-south,-0.03511482227038565,0.4589525155259856,0.01456545958207811
D5,1,1,Z0-south,-0.0031252591019823583,0.4974520133649436,-0.0029492548611849134
D5,1,2,Z0-south,-0.04738043337036113,0.44218836506476467,-0.03259771262949074
D5,1,3,Z0-south,-0.05509045269960744,0.4227227787882697,-0.03971922264336181
D5,1,4,Z0-south,-0.023139682026172892,0.41756582067157555,0.011279447755061955
D5,1,5,Z0-south,-0.13299445014515587,0.456009582665476,-0.00635797334105459
D5,1,6,Z0-south,-0.12479866513421145,0.49928622891384156,0.021702936358700464
D5,1,7,Z0-south,-0.15375318354238632,0.47874593554565403,0.02248354685762144
D5,1,8,Z0-south,-0.12228434379034356,0.39571987217279525,0.028669256681915556
D5,1,9,Z0-south,-0.16030885989769583,0.44721640957556796,-0.011368345681813663
D5,1,10,Z0-south,0.059018186232517866,0.33717431240474294,-0.024799476651529817
D5,1,11,Z0-south,0.030106825481736488,0.34058108633506223,-0.04840215636584788
D5,1,12,Z0-south,-0.14230590822369948,0.4281408678696599,-0.006218413437208303
D5,1,13,Z0-south,-0.18470257387173272,0.37639796824778005,-0.005232080178405374
D5,1,14,Z0-south,-0.22734072346978218,0.47590266501203904,0.06566706441511005
D5,1,15,Z0-south,-0.20497668477474407,0.4671685887557544,0.001271117041129921
D5,1,16,Z1-east,-0.5068343837524703,-0.12078279415436399,0.012799505356277052
D5,1,17,Z1-east,-0.42757461255617146,-0.236133968978522,-0.009508100142628928
D5,1,18,Z1-east,-0.47705022178083567,-0.08489539367074395,-0.03407094523499099
D5,1,19,Z1-east,-0.4406993349612729,-0.11324766780506412,-0.047342055287634244
D5,1,20,Z1-east,-0.39310634559008006,-0.18565305060771775,-0.027723207403085315
D5,1,21,Z1-east,-0.31212060165393263,-0.014942880208338838,-0.007024369799503605
D5,1,22,Z1-east,-0.3577559531150736,-0.037201571999976146,-0.040825932122113384
D5,1,23,Z1-east,-0.4087798095691797,-0.04396176700737854,-0.039316685648454364
D5,1,24,Z1-east,-0.36695402599873383,-0.12069524224086806,-0.009948180702469722
D5,1,25,Z1-east,-0.34077835832953296,-0.04101996663966376,-0.0330682592103646
D5,1,26,Z1-east,-0.43520366777264186,-0.2993103461818057,0.06400493618772107
D5,1,27,Z1-east,-0.4251507140702313,-0.2658090990839295,0.08994525663739927
D5,1,28,Z1-east,-0.36312996706648737,0.05629642645212385,-0.0007290749574841993
D5,1,29,Z1-east,-0.43550553406610115,0.0381251053772913,-0.01017157360392118
D5,1,30,Z1-east,-0.396477782712759,0.08508542936396424,-0.00539021053721811
D5,1,31,Z1-east,-0.33782706913302496,0.11558854705692645,-0.053390043360357575
D5,1,32,Z2-north,-0.16879008810651897,-0.3973088368129012,0.01250357429754545
D5,1,33,Z2-north,-0.12418434257301758,-0.4340736883124594,0.011882698679187342
D5,1,34,Z2-north,-0.12818815525872918,-0.3333387776465252,-0.003967337242758218
D5,1,35,Z2-north,-0.14490565463388427,-0.33680885296617813,0.04669394053762188
D5,1,36,Z2-north,-0.12284988582951639,-0.319360159168371,0.04313313275736519
D5,1,37,Z2-north,-0.12712816739952115,-0.42178075432919004,0.011527471294660918
D5,1,38,Z2-north,-0.16220381933635586,-0.36137216622698765,0.014615337325131428
D5,1,39,Z2-north,-0.2204648013559069,-0.31816811993500627,-0.006536441677859273
D5,1,40,Z2-north,-0.21238905476409736,-0.4388808521729095,0.018474687173157367
D5,1,41,Z2-north,-0.13896726586896024,-0.39794365242839524,-0.011276422778224937
D5,1,42,Z2-north,-0.23063544328431373,-0.14681958843129816,-0.03079318200942427
D5,1,43,Z2-north,-0.24307812977210297,-0.20816444756090835,-0.024844253242433112
D5,1,44,Z2-north,-0.10855442090812906,-0.44539372606535643,0.02827808100386453
D5,1,45,Z2-north,-0.11738910025068816,-0.48071992446436873,0.025717195092744394
D5,1,46,Z2-north,-0.07749263447891686,-0.42493894857485004,0.008311232312323558
D5,1,47,Z2-north,-0.059408798899627246,-0.5436484708941999,-0.054222666576555945
D5,1,48,Z3-west,0.5204474529938659,-0.03728675278578297,-0.013340893209053295
D5,1,49,Z3-west,0.4499057477761168,-0.1056940465209053,-0.04044447429429798
D5,1,50,Z3-west,0.4584720299241838,-0.025538422130764404,-0.017858177267162434
D5,1,51,Z3-west,0.48007556891167624,-0.009417480251225019,-0.028173649469499074
D5,1,52,Z3-west,0.5206423162488063,-0.053051449011062624,-0.06157896793934525
D5,1,53,Z3-west,0.49404144940321015,0.06985167433981898,-0.04637036036554654
D5,1,54,Z3-west,0.3458604721516674,-0.008711033742193841,-0.012569875269178299
D5,1,55,Z3-west,0.44899902916861234,-0.000456381847668913,-0.014193687293067692
D5,1,56,Z3-west,0.3990721471127352,0.036680431538579014,-0.006237452453956127
D5,1,57,Z3-west,0.4087943042739035,0.0017318001676687178,-0.015256515573848883
D5,1,58,Z3-west,0.48438704701605384,0.42402499227908447,0.055965107454296836
D5,1,59,Z3-west,0.4445986951885659,0.4683405778530675,0.10979149093484475
D5,1,60,Z3-west,0.37630433258992246,0.10297050525117657,0.02270254592400489
D5,1,61,Z3-west,0.3792143372474541,0.17677480088517084,0.0017868139939409833
D5,1,62,Z3-west,0.3931842661738638,0.2017401235808307,0.03575740676737493
D5,1,63,Z3-west,0.3407564235397704,0.12291628134018984,0.017489789128344313
D5,1,64,Z4-center,-0.2581738146985737,0.2749407865681519,0.0341568219087538
D5,1,65,Z4-center,-0.23898580495473443,0.275354549705717,0.010874425855891712
D5,1,66,Z4-center,-0.3705599885387074,0.2770896333882534,-0.018552272688185933
D5,1,67,Z4-center,-0.2712163898837219,0.25869892474586426,0.0094496848596759
D5,1,68,Z4-center,-0.24683580916856618,0.2681236378651897,0.019221663422938517
D5,1,69,Z4-center,-0.24441469246607428,0.2072952090585381,0.005936414703594517
D5,1,70,Z4-center,-0.2243435100757052,0.2589026172101359,0.03251094276550881
D5,1,71,Z4-center,-0.2667203001925806,0.2664535300469869,0.05652049930627023
D5,1,72,Z4-center,-0.2493081958333844,0.3309682663529873,0.04106070996734901
D5,1,73,Z4-center,-0.2283839383358336,0.2644417772992863,0.02278859496297536
D5,1,74,Z4-center,-0.02755875175570477,0.21184723663903693,-0.02300637138489714
D5,1,75,Z4-center,-0.030937532192008455,0.22532371234723425,-0.0161993402089482
D5,1,76,Z4-center,-0.22975804572277048,0.36199434063825175,-0.01475173706861832
D5,1,77,Z4-center,-0.2150274519827402,0.38958423712220913,-0.01900212770736398
D5,1,78,Z4-center,-0.1610919319852928,0.3404079369841403,0.01984252833046085
